Product,Franchise Code,Date,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
Decaf Irish Cream,SP702,4/1/2019,30,50,20,80,41,1046,50,12,22,90,32
Decaf Irish Cream,SP702,1/1/2019,130,190,150,320,123,941,178,34,184,298,42
Decaf Irish Cream,SP775,12/1/2019,30,60,10,90,44,617,61,39,-10,104,63
Decaf Irish Cream,SP775,10/1/2019,20,50,30,70,45,253,60,14,26,104,38
Decaf Irish Cream,SP775,5/1/2019,60,100,90,160,100,598,145,28,145,243,37
Decaf Irish Cream,SP775,3/1/2019,70,120,80,190,114,810,172,37,144,283,63
Decaf Irish Cream,SP775,2/1/2019,240,310,180,550,284,1809,348,107,286,626,131
Decaf Irish Cream,ME319,11/1/2019,170,190,130,360,266,1797,266,74,230,527,92
Decaf Irish Cream,ME319,9/1/2019,20,30,-10,50,29,215,36,11,-12,64,42
Decaf Irish Cream,ME319,3/1/2019,40,70,30,110,52,662,79,17,41,130,46
Decaf Irish Cream,ME515,6/1/2019,20,40,30,60,36,458,54,11,28,89,32
Decaf Irish Cream,ME515,5/1/2019,90,150,100,240,116,678,161,35,142,275,54
Decaf Irish Cream,ME515,1/1/2019,50,80,50,130,68,587,87,22,73,154,32
Decaf Irish Cream,ME641,10/1/2019,100,160,130,260,100,598,145,28,145,243,37
Decaf Irish Cream,ME641,8/1/2019,10,30,20,40,16,484,25,4,12,41,15
Decaf Irish Cream,ME641,4/1/2019,10,30,10,40,29,215,36,11,-12,64,42
Decaf Irish Cream,ME641,2/1/2019,30,50,20,80,52,662,79,17,41,130,46
Decaf Irish Cream,ME712,12/1/2019,70,110,70,180,116,678,161,35,141,275,55
Decaf Irish Cream,ME712,7/1/2019,20,30,20,50,19,811,28,5,17,47,15
Decaf Irish Cream,GE310,1/1/2019,180,-180,-260,0,284,5807,-284,107,-558,21,131
Decaf Irish Cream,GE408,3/1/2019,30,40,0,70,38,248,48,14,1,85,44
Decaf Irish Cream,CH503,11/1/2019,20,50,10,70,44,617,61,39,-11,104,64
Decaf Irish Cream,CH503,9/1/2019,0,40,30,40,0,516,43,0,43,43,11
Decaf Irish Cream,CH503,8/1/2019,60,100,80,160,63,864,91,17,87,153,26
Decaf Irish Cream,CH503,6/1/2019,30,50,30,80,34,428,51,10,26,84,30
Decaf Irish Cream,GE530,8/1/2019,30,40,0,70,37,513,52,33,-14,88,58
Decaf Irish Cream,CH541,12/1/2019,120,190,60,310,133,705,184,120,47,314,140
Decaf Irish Cream,CH541,7/1/2019,210,290,180,500,284,1565,369,107,316,647,130
Decaf Irish Cream,CH541,4/1/2019,50,80,70,130,63,864,91,17,87,153,26
Decaf Irish Cream,GE626,11/1/2019,30,50,20,80,49,414,60,18,12,108,47
Decaf Irish Cream,GE650,10/1/2019,50,90,60,140,64,460,96,21,61,159,48
Decaf Irish Cream,GE818,9/1/2019,50,70,30,120,72,606,88,27,39,159,56
Decaf Irish Cream,GE818,4/1/2019,260,330,240,590,311,1296,367,96,344,672,110
Decaf Irish Cream,GE909,7/1/2019,50,80,60,130,68,587,87,22,73,154,32
Decaf Irish Cream,GE925,6/1/2019,130,200,150,330,154,817,222,49,208,373,66
Decaf Irish Cream,GE925,5/1/2019,160,250,170,410,196,1167,271,64,225,463,100
Decaf Irish Cream,GE925,2/1/2019,60,90,40,150,72,606,88,27,39,159,56
Decaf Irish Cream,GE951,12/1/2019,100,20,-20,120,120,1439,19,37,-57,138,56
Decaf Irish Cream,CH971,10/1/2019,40,60,40,100,52,554,68,17,54,119,27
Decaf Irish Cream,CH971,5/1/2019,40,60,50,100,48,839,70,13,62,117,23
Decaf Irish Cream,CH971,3/1/2019,20,40,10,60,38,248,48,14,1,85,44
Decaf Irish Cream,CH971,2/1/2019,40,60,30,100,63,397,77,23,28,139,53
Decaf Irish Cream,CH971,1/1/2019,30,50,20,80,41,1007,49,12,21,89,32
Decaf Irish Cream,MA435,11/1/2019,10,30,30,40,22,865,33,6,22,55,16
Decaf Irish Cream,MA435,10/1/2019,30,60,30,90,46,415,62,15,28,107,39
Decaf Irish Cream,MA435,9/1/2019,230,-140,-230,90,311,3422,-187,96,-420,123,109
Decaf Irish Cream,MA435,7/1/2019,100,20,-30,120,120,1439,19,37,-57,138,56
Decaf Irish Cream,MA435,6/1/2019,30,50,30,80,50,1064,60,15,33,109,33
Decaf Irish Cream,MA435,5/1/2019,40,60,40,100,52,554,68,17,52,119,28
Decaf Irish Cream,MA435,3/1/2019,130,200,150,330,154,817,222,49,207,373,67
Decaf Irish Cream,MA435,2/1/2019,110,170,140,280,132,994,191,36,197,320,45
Decaf Irish Cream,MA801,12/1/2019,70,100,70,170,103,1073,123,31,97,224,49
Decaf Irish Cream,MA801,8/1/2019,250,280,190,530,266,1319,277,74,247,538,91
Decaf Irish Cream,MA801,4/1/2019,130,150,100,280,145,1292,146,40,113,288,60
Decaf Irish Cream,MA801,1/1/2019,20,40,0,60,29,215,36,11,-12,64,42
Decaf Irish Cream,RU262,7/1/2019,130,180,140,310,123,928,179,34,199,322,45
Decaf Irish Cream,RU262,6/1/2019,70,80,30,150,67,391,82,25,34,159,59
Decaf Irish Cream,RU262,4/1/2019,70,100,70,170,62,1059,74,19,49,145,41
Decaf Irish Cream,RU262,2/1/2019,150,-20,-70,130,122,2378,-13,39,-110,116,61
Decaf Irish Cream,RU414,12/1/2019,60,90,30,150,52,509,74,47,-4,134,77
Decaf Irish Cream,RU414,9/1/2019,20,30,20,50,19,848,29,5,19,51,16
Decaf Irish Cream,RU414,1/1/2019,40,70,50,110,49,315,71,15,49,128,38
Decaf Irish Cream,RU715,8/1/2019,50,80,50,130,53,410,72,17,42,133,44
Decaf Irish Cream,RU715,5/1/2019,50,70,40,120,60,-718,90,19,58,160,51
Decaf Irish Cream,RU715,3/1/2019,80,110,80,190,96,-1555,134,29,122,245,52
Decaf Irish Cream,RU920,11/1/2019,30,40,30,70,32,837,47,8,40,84,20
Decaf Irish Cream,RU920,10/1/2019,40,50,10,90,45,409,57,17,9,109,51
Decaf Irish Cream,SI405,10/1/2019,230,240,160,470,249,1775,249,69,232,531,93
Decaf Irish Cream,SI405,3/1/2019,0,40,30,40,0,473,43,0,47,46,11
Decaf Irish Cream,SI580,11/1/2019,50,70,0,120,62,-613,87,56,3,159,85
Decaf Irish Cream,SI580,9/1/2019,30,40,30,70,33,577,43,10,31,81,22
Decaf Irish Cream,SI580,4/1/2019,20,20,0,40,24,-412,30,9,-18,58,42
Decaf Irish Cream,SI580,2/1/2019,100,150,120,250,123,928,179,34,199,322,45
Decaf Irish Cream,SI918,12/1/2019,90,140,110,230,81,588,118,22,125,212,34
Decaf Irish Cream,SI918,8/1/2019,10,30,30,40,20,482,30,5,19,53,17
Decaf Irish Cream,SI918,7/1/2019,110,-50,-180,60,121,2932,-53,110,-292,72,144
Decaf Irish Cream,SI918,6/1/2019,90,120,80,210,83,1063,99,25,79,194,46
Decaf Irish Cream,SI918,5/1/2019,40,50,-10,90,52,520,46,47,-46,104,77
Decaf Irish Cream,SI918,1/1/2019,60,90,60,150,69,572,90,22,83,169,34
Decaf Irish Cream,BR303,7/1/2019,110,160,30,270,121,910,169,110,39,309,143
Decaf Irish Cream,BR303,5/1/2019,50,70,40,120,53,410,72,17,42,133,44
Decaf Irish Cream,BR303,4/1/2019,50,90,20,140,62,612,87,56,3,159,85
Decaf Irish Cream,BR303,3/1/2019,20,40,30,60,23,803,35,6,27,62,17
Decaf Irish Cream,BR303,2/1/2019,10,30,20,40,19,848,29,5,18,51,17
Decaf Irish Cream,BR719,10/1/2019,40,80,60,120,57,349,94,17,79,161,41
Decaf Irish Cream,BR719,1/1/2019,50,70,50,120,44,886,64,12,61,115,23
Decaf Irish Cream,BR720,12/1/2019,290,400,280,690,253,1686,336,83,326,628,116
Decaf Irish Cream,BR720,11/1/2019,60,80,30,140,67,391,82,25,34,159,59
Decaf Irish Cream,BR720,9/1/2019,40,60,10,100,44,325,62,40,-10,113,69
Decaf Irish Cream,BR720,8/1/2019,80,130,40,210,93,692,130,84,25,238,113
Decaf Irish Cream,BR720,6/1/2019,30,60,10,90,44,325,62,40,-12,113,70
Decaf Irish Cream,SW281,10/1/2019,170,190,130,360,155,1280,155,43,129,330,68
Decaf Irish Cream,SW281,5/1/2019,50,70,40,120,53,410,72,17,40,133,45
Decaf Irish Cream,SW361,1/1/2019,130,140,90,270,155,1280,155,43,129,330,68
Decaf Irish Cream,SW430,6/1/2019,60,80,30,140,67,391,82,25,36,159,58
Decaf Irish Cream,SW430,2/1/2019,40,90,70,130,57,349,94,17,79,161,41
Decaf Irish Cream,SW469,8/1/2019,40,60,40,100,49,315,71,15,50,128,37
Decaf Irish Cream,SW806,9/1/2019,80,130,110,210,100,981,145,28,156,261,40
Decaf Irish Cream,SW806,7/1/2019,20,30,30,50,25,823,36,7,25,65,19
Decaf Irish Cream,SW915,3/1/2019,210,300,210,510,253,1686,336,83,326,628,116
Decaf Irish Cream,SW936,11/1/2019,100,150,40,250,121,910,169,110,39,309,143
Decaf Irish Cream,SW940,4/1/2019,60,90,60,150,69,572,90,22,82,169,35
Decaf Irish Cream,SW956,12/1/2019,30,60,10,90,44,325,62,40,-10,113,69
Earl Grey,UN234,9/1/2019,100,160,140,260,123,928,179,34,197,322,46
Earl Grey,UN234,4/1/2019,80,140,100,220,103,1130,155,33,135,275,64
Earl Grey,UN419,10/1/2019,20,30,20,50,33,577,43,10,31,81,22
Earl Grey,UN419,8/1/2019,10,30,20,40,19,848,29,5,19,51,16
Earl Grey,UN419,7/1/2019,10,30,30,40,20,482,30,5,21,53,16
Earl Grey,UN419,3/1/2019,310,370,280,680,251,1268,295,77,292,582,98
Earl Grey,UN513,12/1/2019,60,70,50,130,58,548,74,19,62,141,32
Earl Grey,UN513,5/1/2019,70,100,80,170,61,579,79,20,70,149,32
Earl Grey,UN567,6/1/2019,300,450,320,750,316,2580,474,110,463,842,162
Earl Grey,UN567,1/1/2019,90,140,40,230,93,692,130,84,24,238,114
Earl Grey,UN740,11/1/2019,50,490,460,540,60,-2572,516,19,690,614,51
Earl Grey,UN740,2/1/2019,60,80,50,140,48,380,65,15,33,120,43
Earl Grey,JA206,11/1/2019,390,590,450,980,316,2580,474,110,465,842,161
Earl Grey,JA206,8/1/2019,70,100,50,170,57,469,80,18,27,146,62
Earl Grey,JA206,6/1/2019,90,150,110,240,103,1130,155,33,135,275,64
Earl Grey,JA206,4/1/2019,30,40,20,70,33,1003,39,10,10,77,32
Earl Grey,JA206,3/1/2019,50,60,20,110,40,244,51,15,3,97,49
Earl Grey,JA206,1/1/2019,60,80,60,140,48,834,71,13,68,127,25
Earl Grey,JA253,12/1/2019,70,80,30,150,67,599,83,25,37,160,58
Earl Grey,JA425,5/1/2019,170,230,140,400,162,1148,225,53,191,412,96
Earl Grey,JA425,2/1/2019,80,120,80,200,68,445,99,21,83,178,43
Earl Grey,JA509,10/1/2019,50,80,50,130,55,453,84,18,50,148,50
Earl Grey,JA509,9/1/2019,90,140,100,230,99,798,150,32,128,265,64
Earl Grey,JA509,7/1/2019,60,110,70,170,55,453,84,18,50,148,50
Earl Grey,NE309,11/1/2019,40,70,40,110,43,424,64,13,43,114,35
Earl Grey,NE309,6/1/2019,30,50,10,80,45,409,57,17,10,109,50
Earl Grey,NE312,7/1/2019,100,160,130,260,100,981,145,28,157,261,39
Earl Grey,NE630,9/1/2019,30,60,30,90,46,454,67,14,46,120,36
Earl Grey,NE630,5/1/2019,30,40,30,70,29,862,43,8,34,77,20
Earl Grey,NE708,12/1/2019,20,50,10,70,44,325,62,40,-10,113,69
Earl Grey,NE708,2/1/2019,40,70,50,110,44,886,64,12,61,115,23
Earl Grey,NE773,4/1/2019,10,20,20,30,20,482,30,5,19,53,17
Earl Grey,NE815,10/1/2019,80,120,100,200,123,928,179,34,199,322,45
Earl Grey,NE815,8/1/2019,210,220,140,430,249,1775,249,69,230,531,94
Earl Grey,NE815,3/1/2019,160,240,170,400,253,1686,336,83,328,628,115
Earl Grey,NE815,1/1/2019,30,50,20,80,39,248,52,12,19,97,39
Earl Grey,GR314,8/1/2019,60,110,80,170,81,588,118,22,125,212,34
Earl Grey,GR417,5/1/2019,30,70,40,100,57,349,94,17,80,161,40
Earl Grey,GR417,4/1/2019,20,30,20,50,19,848,29,5,18,51,17
Earl Grey,GR573,11/1/2019,30,60,50,90,35,875,52,9,47,93,20
Earl Grey,GR573,10/1/2019,80,130,70,210,99,798,150,32,129,265,63
Earl Grey,GR573,2/1/2019,60,110,90,170,81,588,118,22,126,212,33
Earl Grey,GR660,9/1/2019,60,110,60,170,60,656,90,19,58,160,51
Earl Grey,GR660,6/1/2019,80,130,80,210,99,798,150,32,129,265,63
Earl Grey,GR660,3/1/2019,30,50,30,80,33,577,43,10,31,81,22
Earl Grey,GR660,1/1/2019,40,60,40,100,44,886,64,12,59,115,24
Earl Grey,GR816,12/1/2019,140,150,90,290,155,1280,155,43,129,330,68
Earl Grey,GR816,7/1/2019,40,70,40,110,48,380,65,15,34,120,42
Earl Grey,SP702,11/1/2019,240,320,220,560,253,1686,336,83,326,628,116
Earl Grey,SP702,8/1/2019,0,50,40,50,0,473,43,0,47,46,11
Earl Grey,SP702,7/1/2019,20,30,20,50,23,803,35,6,25,62,18
Earl Grey,SP775,12/1/2019,30,60,40,90,46,454,67,14,46,120,36
Earl Grey,SP775,10/1/2019,30,60,50,90,32,837,47,8,40,84,20
Earl Grey,SP775,9/1/2019,280,300,210,580,249,1775,249,69,230,531,94
Earl Grey,SP775,6/1/2019,70,100,70,170,83,1063,99,25,79,194,46
Earl Grey,SP775,5/1/2019,80,110,70,190,85,555,114,28,86,212,56
Earl Grey,SP775,4/1/2019,30,40,10,70,39,248,52,12,19,97,39
Earl Grey,SP775,3/1/2019,50,70,30,120,45,409,57,17,9,109,51
Earl Grey,SP775,2/1/2019,70,90,70,160,58,548,74,19,62,141,32
Earl Grey,SP775,1/1/2019,100,150,120,250,100,981,145,28,157,261,39
Earl Grey,ME515,10/1/2019,30,60,50,90,29,862,43,8,34,77,20
Earl Grey,ME515,8/1/2019,90,110,70,200,85,555,114,28,86,212,56
Earl Grey,ME515,7/1/2019,80,100,50,180,67,599,83,25,36,160,59
Earl Grey,ME515,6/1/2019,200,-30,-120,170,162,3421,-24,53,-178,147,96
Earl Grey,ME515,5/1/2019,50,80,50,130,43,424,64,13,42,114,36
Earl Grey,ME563,12/1/2019,10,20,10,30,15,600,20,4,4,37,17
Earl Grey,ME563,4/1/2019,40,50,30,90,33,1003,39,10,10,77,32
Earl Grey,ME563,3/1/2019,60,90,70,150,51,857,75,14,74,134,25
Earl Grey,ME641,11/1/2019,60,80,50,140,62,1059,74,19,50,145,40
Earl Grey,ME641,9/1/2019,120,190,140,310,122,801,176,39,171,318,61
Earl Grey,ME641,2/1/2019,110,160,60,270,93,692,130,84,24,238,114
Earl Grey,ME641,1/1/2019,90,120,80,210,96,666,134,29,120,245,53
Earl Grey,GE408,12/1/2019,130,10,-40,140,104,1574,11,32,-65,123,55
Earl Grey,CH503,11/1/2019,50,80,20,130,52,509,74,47,-4,134,77
Earl Grey,CH503,10/1/2019,40,50,20,90,51,1042,62,15,37,120,37
Earl Grey,CH503,9/1/2019,130,190,150,320,123,928,179,34,197,322,46
Earl Grey,CH503,6/1/2019,50,80,10,130,62,612,87,56,3,159,85
Earl Grey,CH503,5/1/2019,20,40,20,60,39,248,52,12,18,97,40
Earl Grey,CH503,4/1/2019,50,80,70,130,81,588,118,22,125,212,34
Earl Grey,CH503,2/1/2019,60,100,60,160,99,798,150,32,129,265,63
Earl Grey,CH503,1/1/2019,250,340,210,590,302,1783,370,114,331,716,147
Earl Grey,CH541,8/1/2019,160,170,110,330,249,1775,249,69,232,531,93
Earl Grey,CH541,7/1/2019,20,20,-10,40,24,212,30,9,-18,58,42
Earl Grey,GE562,5/1/2019,50,80,40,130,60,656,90,19,59,160,50
Earl Grey,GE626,10/1/2019,30,40,30,70,46,454,67,14,46,120,36
Earl Grey,GE650,9/1/2019,80,120,80,200,96,666,134,29,120,245,53
Earl Grey,GE707,7/1/2019,50,70,50,120,61,579,79,20,70,149,32
Earl Grey,GE707,4/1/2019,80,130,100,210,81,588,118,22,125,212,34
Earl Grey,GE707,2/1/2019,20,30,20,50,20,482,30,5,19,53,17
Earl Grey,GE707,1/1/2019,10,20,0,30,24,212,30,9,-19,58,43
Earl Grey,GE760,11/1/2019,60,90,60,150,96,666,134,29,120,245,53
Earl Grey,GE760,8/1/2019,20,40,30,60,23,809,34,6,25,61,17
Earl Grey,GE916,3/1/2019,30,70,40,100,60,656,90,19,58,160,51
Earl Grey,GE925,6/1/2019,190,-190,-280,0,302,6413,-302,114,-638,20,147
Earl Grey,CH971,12/1/2019,30,50,10,80,40,244,51,15,3,97,49
Earl Grey,CH971,3/1/2019,40,60,10,100,62,612,87,56,3,159,85
Earl Grey,MA435,12/1/2019,0,40,30,40,0,473,43,0,46,46,12
Earl Grey,MA435,11/1/2019,50,80,60,130,51,857,75,14,73,134,26
Earl Grey,MA435,10/1/2019,40,60,30,100,43,424,64,13,42,114,36
Earl Grey,MA435,9/1/2019,40,70,20,110,52,509,74,47,-3,134,76
Earl Grey,MA435,8/1/2019,80,130,40,210,93,692,130,84,24,238,114
Earl Grey,MA435,6/1/2019,220,200,90,420,302,1518,239,114,137,577,147
Earl Grey,MA435,5/1/2019,40,70,60,110,51,857,75,14,74,134,25
Earl Grey,MA801,7/1/2019,30,40,10,70,45,409,57,17,9,109,51
Earl Grey,MA801,4/1/2019,40,80,50,120,55,453,84,18,50,148,50
Earl Grey,MA801,3/1/2019,50,70,50,120,61,579,79,20,70,149,32
Earl Grey,MA801,2/1/2019,210,270,200,480,251,1268,295,77,291,582,99
Earl Grey,MA801,1/1/2019,50,60,20,110,67,599,83,25,36,160,59
Earl Grey,RU262,12/1/2019,100,160,120,260,122,801,176,39,171,318,61
Earl Grey,RU262,10/1/2019,130,210,140,340,162,1148,225,53,191,412,96
Earl Grey,RU262,3/1/2019,60,80,30,140,67,599,83,25,37,160,58
Earl Grey,RU262,1/1/2019,80,20,-10,100,104,1574,11,32,-65,123,55
Earl Grey,RU414,6/1/2019,40,70,50,110,58,548,74,19,64,141,31
Earl Grey,RU608,5/1/2019,40,60,50,100,48,834,71,13,70,127,24
Earl Grey,RU608,4/1/2019,30,40,10,70,40,244,51,15,3,97,49
Earl Grey,RU715,11/1/2019,50,60,20,110,67,391,82,25,36,159,58
Earl Grey,RU715,9/1/2019,30,40,20,70,33,1003,39,10,12,77,31
Earl Grey,RU715,8/1/2019,20,40,40,60,29,862,43,8,34,77,20
Earl Grey,RU715,7/1/2019,40,70,40,110,53,410,72,17,40,133,45
Earl Grey,RU920,2/1/2019,190,-110,-180,80,251,3948,-139,77,-353,119,99
Earl Grey,AU347,6/1/2019,80,20,-20,100,104,1574,11,32,-67,123,56
Earl Grey,AU347,4/1/2019,40,70,50,110,58,548,74,19,64,141,31
Earl Grey,AU518,12/1/2019,40,60,40,100,62,1059,74,19,49,145,41
Earl Grey,AU518,9/1/2019,100,160,120,260,122,801,176,39,171,318,61
Earl Grey,AU585,3/1/2019,80,130,110,210,100,981,145,28,157,261,39
Earl Grey,AU631,2/1/2019,60,80,50,140,83,1063,99,25,79,194,46
Earl Grey,AU646,5/1/2019,230,320,240,550,249,1286,318,69,332,604,94
Earl Grey,AU716,8/1/2019,140,160,100,300,155,1280,155,43,129,330,68
Earl Grey,AU716,1/1/2019,20,30,0,50,24,212,30,9,-18,58,42
Earl Grey,AU718,10/1/2019,120,180,160,300,123,915,179,34,197,322,46
Earl Grey,AU914,11/1/2019,40,80,50,120,56,385,70,21,22,134,55
Earl Grey,AU914,7/1/2019,90,110,90,200,65,1053,77,20,53,151,41
Earl Grey,BR303,5/1/2019,170,-20,-60,150,122,2555,-13,39,-110,116,61
Earl Grey,BR303,4/1/2019,70,100,50,170,51,503,71,46,-7,130,76
Earl Grey,BR719,11/1/2019,10,30,30,40,21,846,31,5,22,55,16
Earl Grey,BR719,9/1/2019,30,60,60,90,49,310,71,15,49,128,38
Earl Grey,BR719,6/1/2019,40,70,60,110,52,405,71,17,39,131,45
Earl Grey,BR719,1/1/2019,40,70,50,110,72,-868,110,23,82,194,55
Earl Grey,BR720,8/1/2019,50,80,70,130,91,-1785,127,28,113,232,51
Earl Grey,BR720,7/1/2019,20,40,40,60,32,833,47,8,42,84,19
Earl Grey,BR970,12/1/2019,40,60,40,100,54,404,66,20,18,128,54
Earl Grey,BR970,10/1/2019,210,220,160,430,239,1755,239,66,221,509,90
Earl Grey,BR970,3/1/2019,0,30,30,30,0,430,43,0,47,46,11
Earl Grey,BR970,2/1/2019,30,60,10,90,60,-762,84,54,1,153,83
Green Tea,IN239,7/1/2019,10,20,20,30,22,573,29,7,15,54,19
Green Tea,IN239,6/1/2019,10,20,10,30,25,-466,31,9,-18,60,43
Green Tea,IN239,1/1/2019,70,120,100,190,123,915,179,34,197,322,46
Green Tea,IN321,12/1/2019,100,180,170,280,76,580,111,21,117,199,32
Green Tea,IN321,5/1/2019,0,30,30,30,21,480,32,5,22,56,17
Green Tea,IN754,9/1/2019,110,-60,-170,50,125,3142,-56,113,-300,74,146
Green Tea,IN772,10/1/2019,110,140,120,250,80,1055,94,24,71,185,46
Green Tea,IN850,2/1/2019,30,70,30,100,51,542,65,46,-16,124,76
Green Tea,IN904,11/1/2019,80,130,110,210,103,564,133,33,129,251,46
Green Tea,IN904,8/1/2019,40,90,40,130,60,606,84,54,1,153,83
Green Tea,IN904,4/1/2019,110,160,50,270,125,898,173,113,40,318,146
Green Tea,IN904,3/1/2019,30,70,60,100,52,405,71,17,40,131,44
Green Tea,IT603,12/1/2019,20,50,50,70,23,800,35,6,27,62,17
Green Tea,IT603,11/1/2019,10,20,20,30,21,846,31,5,21,55,17
Green Tea,IT603,10/1/2019,30,70,70,100,60,329,99,18,86,169,41
Green Tea,IT603,9/1/2019,50,90,90,140,40,881,59,11,53,106,23
Green Tea,IT603,8/1/2019,370,520,420,890,257,1662,341,84,332,637,117
Green Tea,IT603,7/1/2019,40,70,50,110,56,385,70,21,24,134,54
Green Tea,IT603,6/1/2019,30,60,30,90,45,320,64,41,-10,116,71
Green Tea,IT603,5/1/2019,80,130,50,210,96,683,134,87,27,245,116
Green Tea,IT603,4/1/2019,20,40,10,60,45,320,64,41,-9,116,70
Green Tea,IT603,3/1/2019,230,240,190,470,161,1267,161,45,137,343,69
Green Tea,IT603,2/1/2019,30,80,70,110,52,405,71,17,39,131,45
Green Tea,IT603,1/1/2019,120,140,110,260,161,1267,161,45,137,343,69
Green Tea,JA206,10/1/2019,40,70,50,110,56,385,70,21,24,134,54
Green Tea,JA206,9/1/2019,40,80,80,120,60,329,99,18,85,169,42
Green Tea,JA206,5/1/2019,30,60,60,90,49,310,71,15,49,128,38
Green Tea,JA206,4/1/2019,10,30,30,40,25,820,36,7,25,65,19
Green Tea,JA253,8/1/2019,80,130,120,210,108,971,157,30,171,282,42
Green Tea,JA360,7/1/2019,200,280,210,480,257,1662,341,84,332,637,117
Green Tea,JA360,3/1/2019,90,150,60,240,125,898,173,113,39,318,147
Green Tea,JA425,2/1/2019,80,130,110,210,103,564,133,33,129,251,46
Green Tea,JA425,1/1/2019,20,60,30,80,45,320,64,41,-9,116,70
Green Tea,JA509,12/1/2019,90,150,140,240,123,915,179,34,197,322,46
Green Tea,JA509,11/1/2019,90,160,130,250,125,1119,188,41,171,334,73
Green Tea,JA509,6/1/2019,0,20,20,20,22,573,29,7,15,54,19
Green Tea,GR314,11/1/2019,10,30,30,40,21,846,31,5,21,55,17
Green Tea,GR314,10/1/2019,0,30,30,30,21,480,32,5,24,56,16
Green Tea,GR314,9/1/2019,350,420,340,770,239,1246,281,74,275,554,96
Green Tea,GR314,5/1/2019,30,50,50,80,39,541,51,12,40,96,24
Green Tea,GR314,4/1/2019,130,160,140,290,90,572,115,29,110,218,41
Green Tea,GR417,7/1/2019,210,330,230,540,260,2548,390,91,367,693,143
Green Tea,GR573,8/1/2019,90,140,60,230,96,683,134,87,27,245,116
Green Tea,GR573,2/1/2019,50,350,330,400,72,-3004,402,23,516,505,54
Green Tea,GR636,3/1/2019,50,100,80,150,47,375,64,15,33,118,42
Green Tea,GR660,12/1/2019,380,580,470,960,260,2548,390,91,367,693,143
Green Tea,GR816,6/1/2019,80,130,90,210,60,463,84,19,31,153,63
Green Tea,GR816,1/1/2019,100,160,130,260,125,1119,188,41,171,334,73
Green Tea,SP702,10/1/2019,20,40,30,60,31,1000,37,9,10,72,30
Green Tea,SP702,5/1/2019,40,60,30,100,34,240,43,12,-3,82,45
Green Tea,SP702,4/1/2019,70,90,80,160,48,829,71,13,70,127,24
Green Tea,SP775,12/1/2019,70,100,70,170,79,593,98,30,52,189,63
Green Tea,SP775,11/1/2019,150,220,160,370,154,1132,213,50,178,391,93
Green Tea,SP775,9/1/2019,90,140,110,230,68,438,99,21,83,178,43
Green Tea,SP775,8/1/2019,30,60,50,90,45,447,69,14,36,121,45
Green Tea,SP775,7/1/2019,60,110,90,170,82,788,123,27,95,218,59
Green Tea,SP775,6/1/2019,50,110,80,160,45,447,69,14,34,121,46
Green Tea,SP775,3/1/2019,30,70,60,100,43,419,64,13,42,114,36
Green Tea,SP775,2/1/2019,30,50,30,80,54,404,66,20,19,128,53
Green Tea,SP775,1/1/2019,110,170,140,280,108,971,157,30,171,282,42
Green Tea,CA203,11/1/2019,20,50,40,70,46,449,67,14,45,120,37
Green Tea,CA203,10/1/2019,20,50,50,70,27,859,39,7,30,70,19
Green Tea,CA203,8/1/2019,10,40,20,50,45,320,64,41,-9,116,70
Green Tea,GE209,11/1/2019,0,20,20,20,21,480,32,5,24,56,16
Green Tea,GE310,5/1/2019,50,90,80,140,123,915,179,34,199,322,45
Green Tea,CA475,6/1/2019,40,60,50,100,40,881,59,11,53,106,23
Green Tea,CA475,3/1/2019,170,170,110,340,239,1755,239,66,221,509,90
Green Tea,CA475,1/1/2019,110,180,130,290,257,1662,341,84,332,637,117
Green Tea,CH503,12/1/2019,20,40,30,60,39,244,53,12,19,98,40
Green Tea,CH503,8/1/2019,50,80,80,130,76,580,111,21,116,199,33
Green Tea,CH503,6/1/2019,20,50,40,70,60,329,99,18,85,169,42
Green Tea,GE510,12/1/2019,20,30,30,50,21,846,31,5,21,55,17
Green Tea,GE510,10/1/2019,40,60,50,100,38,871,56,10,52,100,21
Green Tea,GE530,9/1/2019,50,90,60,140,82,788,123,27,96,218,58
Green Tea,GE530,2/1/2019,40,80,80,120,76,580,111,21,116,199,33
Green Tea,CH541,10/1/2019,100,160,130,260,72,650,110,23,83,194,54
Green Tea,CH541,7/1/2019,50,80,60,130,82,788,123,27,96,218,58
Green Tea,CH541,5/1/2019,20,50,50,70,22,573,29,7,15,54,19
Green Tea,CH541,1/1/2019,20,60,60,80,40,881,59,11,55,106,22
Green Tea,GE619,4/1/2019,140,150,110,290,161,1267,161,45,135,343,70
Green Tea,GE650,8/1/2019,230,320,240,550,257,1662,341,84,334,637,116
Green Tea,GE650,1/1/2019,30,60,50,90,47,375,64,15,31,118,43
Green Tea,GE818,3/1/2019,0,60,60,60,0,430,43,0,46,46,12
Green Tea,CA860,7/1/2019,10,30,30,40,23,800,35,6,25,62,18
Green Tea,CA860,5/1/2019,20,40,40,60,46,449,67,14,45,120,37
Green Tea,GE949,7/1/2019,30,80,80,110,32,833,47,8,42,84,19
Green Tea,GE949,6/1/2019,340,370,300,710,239,1755,239,66,221,509,90
Green Tea,CA959,12/1/2019,60,90,80,150,80,1055,94,24,71,185,46
